,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,122.80000305175781,124.19999694824219,121.3499984741211,123.55000305175781,115.07074737548828,1102178
1,2017-01-03,122.80000305175781,125.4000015258789,122.80000305175781,124.44999694824219,115.90898132324219,580430
2,2017-01-04,125.0,126.05000305175781,123.80000305175781,124.44999694824219,115.90898132324219,656213
3,2017-01-05,124.75,125.6500015258789,124.55000305175781,125.19999694824219,116.60751342773438,503565
4,2017-01-06,125.4000015258789,126.94999694824219,124.05000305175781,124.6500015258789,116.09526824951172,1255021
5,2017-01-09,124.75,125.5,123.94999694824219,124.75,116.18840026855469,414927
6,2017-01-10,125.5,125.5,123.80000305175781,124.44999694824219,115.90898132324219,533212
7,2017-01-11,125.0,127.9000015258789,124.55000305175781,127.55000305175781,118.7962417602539,839283
8,2017-01-12,128.3000030517578,128.39999389648438,124.05000305175781,125.1500015258789,116.56095123291016,1403598
9,2017-01-13,126.9000015258789,130.89999389648438,126.6500015258789,128.35000610351562,119.54134368896484,3617760
10,2017-01-16,128.1999969482422,128.39999389648438,127.0,127.6500015258789,118.88937377929688,538746
11,2017-01-17,128.60000610351562,129.39999389648438,126.55000305175781,127.5999984741211,118.8427963256836,851814
12,2017-01-18,128.0,130.4499969482422,127.69999694824219,128.64999389648438,119.82073211669922,1059940
13,2017-01-19,129.8000030517578,131.5500030517578,129.14999389648438,130.5,121.54376983642578,1308883
14,2017-01-20,130.25,131.35000610351562,126.0,126.4000015258789,117.72515869140625,961631
15,2017-01-23,127.5999984741211,128.39999389648438,126.5999984741211,127.9000015258789,119.1222152709961,746313
16,2017-01-24,128.8000030517578,128.9499969482422,126.8499984741211,128.4499969482422,119.63446807861328,996229
17,2017-01-25,129.25,129.25,127.44999694824219,128.35000610351562,119.54134368896484,909771
18,2017-01-27,128.35000610351562,129.9499969482422,128.35000610351562,129.1999969482422,120.33300018310547,759876
19,2017-01-30,129.10000610351562,131.8000030517578,128.10000610351562,130.4499969482422,121.49720764160156,1256759
20,2017-01-31,130.5,132.0,128.5,128.85000610351562,120.00701904296875,1614154
21,2017-02-01,129.0500030517578,130.64999389648438,127.3499984741211,130.10000610351562,121.17123413085938,1221969
22,2017-02-02,132.4499969482422,138.8000030517578,132.39999389648438,137.64999389648438,128.2030792236328,6652685
23,2017-02-03,138.1999969482422,143.89999389648438,137.10000610351562,141.85000610351562,132.1148223876953,3569132
24,2017-02-06,141.89999389648438,144.75,141.1999969482422,142.75,132.9530487060547,2127506
25,2017-02-07,142.10000610351562,145.8000030517578,140.10000610351562,141.64999389648438,131.9285430908203,2205918
26,2017-02-08,141.9499969482422,146.89999389648438,141.35000610351562,146.14999389648438,136.11972045898438,2162887
27,2017-02-09,146.0,147.14999389648438,143.0500030517578,143.89999389648438,134.02413940429688,1726818
28,2017-02-10,143.9499969482422,145.5,142.60000610351562,143.9499969482422,134.07069396972656,1367413
29,2017-02-13,144.89999389648438,146.85000610351562,141.25,141.9499969482422,132.20797729492188,2224197
30,2017-02-14,142.39999389648438,143.6999969482422,139.9499969482422,141.1999969482422,131.50942993164062,1395593
31,2017-02-15,140.89999389648438,142.85000610351562,138.0,138.75,129.2275848388672,1193620
32,2017-02-16,139.1999969482422,140.6999969482422,138.10000610351562,140.10000610351562,130.4849090576172,942382
33,2017-02-17,140.89999389648438,141.9499969482422,139.64999389648438,140.14999389648438,130.531494140625,952450
34,2017-02-20,141.0,142.60000610351562,139.8000030517578,141.60000610351562,131.88198852539062,1517679
35,2017-02-21,142.14999389648438,143.1999969482422,141.0,141.60000610351562,131.88198852539062,1671915
36,2017-02-22,142.5500030517578,142.75,139.60000610351562,140.0,130.3917999267578,1296093
37,2017-02-23,140.0500030517578,140.89999389648438,138.6999969482422,139.25,129.6932373046875,1340126
38,2017-02-27,139.0,140.4499969482422,138.35000610351562,138.89999389648438,129.36727905273438,1129032
39,2017-02-28,139.14999389648438,139.85000610351562,136.75,138.0500030517578,128.57562255859375,1513693
40,2017-03-01,138.5,145.8000030517578,138.25,143.60000610351562,133.7447509765625,4919352
41,2017-03-02,145.4499969482422,145.75,140.0500030517578,141.10000610351562,131.41632080078125,1765255
42,2017-03-03,141.10000610351562,144.1999969482422,140.10000610351562,143.35000610351562,133.5118865966797,1672938
43,2017-03-06,143.9499969482422,145.1999969482422,142.10000610351562,143.25,133.4187469482422,2043052
44,2017-03-07,143.0,144.14999389648438,142.1999969482422,142.75,132.9530487060547,727617
45,2017-03-08,142.39999389648438,143.0,140.0500030517578,141.39999389648438,131.69569396972656,1103877
46,2017-03-09,140.60000610351562,142.35000610351562,140.1999969482422,140.8000030517578,131.13687133789062,1073015
47,2017-03-10,140.85000610351562,142.25,136.75,137.10000610351562,127.69083404541016,1671172
48,2017-03-14,140.1999969482422,140.39999389648438,138.60000610351562,139.5,129.9261016845703,838219
49,2017-03-15,139.60000610351562,142.10000610351562,139.3000030517578,140.89999389648438,131.2300262451172,1279451
50,2017-03-16,141.60000610351562,145.5,141.35000610351562,144.6999969482422,134.7692413330078,3987646
51,2017-03-17,145.6999969482422,145.6999969482422,142.25,144.8000030517578,134.86236572265625,1898811
52,2017-03-20,144.8000030517578,147.4499969482422,144.8000030517578,146.4499969482422,136.3991241455078,2675495
53,2017-03-21,147.0,148.4499969482422,145.10000610351562,145.89999389648438,135.88687133789062,2955856
