,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,604.7249755859375,605.0499877929688,596.0250244140625,598.5499877929688,576.642578125,1854328
1,2017-01-03,600.4000244140625,600.9749755859375,592.875,594.9500122070312,573.1744384765625,1923750
2,2017-01-04,594.9249877929688,596.0,591.9000244140625,592.75,571.054931640625,3483560
3,2017-01-05,594.5,597.25,591.5499877929688,593.0999755859375,571.3919677734375,3388192
4,2017-01-06,595.0499877929688,599.2000122070312,594.0999755859375,596.8250122070312,574.980712890625,2762630
5,2017-01-09,599.4249877929688,602.0750122070312,596.0750122070312,597.5999755859375,575.727294921875,2286898
6,2017-01-10,598.0999755859375,608.4000244140625,597.6500244140625,607.1749877929688,584.9519653320312,2773058
7,2017-01-11,608.75,619.0499877929688,607.75,617.0,594.4172973632812,4671702
8,2017-01-12,617.5,621.8499755859375,612.75,617.5,594.8989868164062,1458158
9,2017-01-13,619.5,619.8499755859375,614.2999877929688,616.25,593.6947631835938,1925206
10,2017-01-16,616.75,624.7249755859375,616.4000244140625,623.8250122070312,600.9925537109375,1882932
11,2017-01-17,623.5,626.2000122070312,618.125,619.25,596.5850830078125,1779806
12,2017-01-18,620.4500122070312,628.0,620.4249877929688,621.2999877929688,598.5599975585938,2306444
13,2017-01-19,622.4500122070312,622.4500122070312,617.5,618.1500244140625,595.5252075195312,1756206
14,2017-01-20,618.0,622.5,615.0,618.1749877929688,595.5493774414062,6971034
15,2017-01-23,618.0,625.0,617.9000244140625,622.3250122070312,599.5474243164062,2396924
16,2017-01-24,625.0,635.75,624.625,633.7750244140625,610.578369140625,5130932
17,2017-01-25,636.2999877929688,647.7999877929688,635.0499877929688,645.2999877929688,621.6815185546875,7818492
18,2017-01-27,649.5,650.0,644.0,645.9500122070312,622.3077392578125,3426118
19,2017-01-30,646.4749755859375,646.4749755859375,640.2750244140625,642.4749755859375,618.9598999023438,2659814
20,2017-01-31,641.2000122070312,646.3499755859375,638.5,643.3250122070312,619.7788696289062,3050520
21,2017-02-01,643.0999755859375,655.0,640.25,652.8499755859375,628.9551391601562,5455332
22,2017-02-02,652.8499755859375,652.8499755859375,646.2999877929688,649.3499755859375,625.5831909179688,2985818
23,2017-02-03,649.5,658.0,648.25,655.5250244140625,631.5324096679688,4002552
24,2017-02-06,656.1500244140625,660.0,655.7249755859375,657.0499877929688,633.00146484375,2155110
25,2017-02-07,658.0,659.0,651.4749755859375,653.5750122070312,629.6536254882812,1705960
26,2017-02-08,653.7750244140625,659.3499755859375,649.0750122070312,652.8250122070312,628.9310913085938,2470480
27,2017-02-09,654.7000122070312,659.9500122070312,646.2750244140625,648.8250122070312,625.0774536132812,2232688
28,2017-02-10,649.1749877929688,654.375,649.0,651.7999877929688,627.943603515625,1648368
29,2017-02-13,653.7750244140625,657.5,649.5999755859375,655.0999755859375,631.122802734375,1397896
30,2017-02-14,657.0,657.0,652.0,655.5499877929688,631.556396484375,1223030
31,2017-02-15,656.0,662.0,653.7249755859375,661.0999755859375,636.9033203125,3063470
32,2017-02-16,661.5,666.5,660.125,663.9500122070312,639.6489868164062,2521850
33,2017-02-17,722.5,727.0,680.2249755859375,688.5250244140625,663.324462890625,201129980
34,2017-02-20,680.5999755859375,707.7249755859375,679.5750122070312,704.5499877929688,678.762939453125,5283358
35,2017-02-21,703.0250244140625,710.9000244140625,698.7000122070312,707.7750244140625,681.8699340820312,3130014
36,2017-02-22,707.5,709.4000244140625,697.4249877929688,699.5750122070312,673.9700317382812,2648388
37,2017-02-23,701.9000244140625,710.6749877929688,693.5250244140625,697.1500244140625,671.6337890625,17247490
38,2017-02-27,695.4500122070312,699.1749877929688,689.2999877929688,696.7999877929688,671.2965698242188,2340688
