,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,1183.300048828125,1187.550048828125,1176.199951171875,1180.675048828125,1060.329833984375,823132
1,2017-01-03,1180.625,1185.8499755859375,1171.6500244140625,1184.125,1063.4283447265625,1475324
2,2017-01-04,1184.8499755859375,1194.425048828125,1179.1500244140625,1189.75,1068.4798583984375,1420066
3,2017-01-05,1192.0,1194.9749755859375,1160.199951171875,1167.199951171875,1048.2281494140625,2216404
4,2017-01-06,1160.5,1164.675048828125,1128.550048828125,1140.699951171875,1024.4295654296875,3009896
5,2017-01-09,1137.5,1155.6500244140625,1128.5,1151.8499755859375,1034.4429931640625,1854578
6,2017-01-10,1152.0,1164.9000244140625,1145.75,1157.675048828125,1039.674072265625,1533914
7,2017-01-11,1157.5,1164.800048828125,1140.0999755859375,1162.199951171875,1043.73779296875,1931296
8,2017-01-12,1162.199951171875,1180.0,1152.0,1172.175048828125,1052.6964111328125,2570374
9,2017-01-13,1174.0,1178.9749755859375,1118.925048828125,1124.6500244140625,1010.0154418945312,10235580
10,2017-01-16,1125.0,1136.949951171875,1114.0,1129.2750244140625,1014.1692504882812,3364808
11,2017-01-17,1127.449951171875,1143.9000244140625,1126.4000244140625,1139.375,1023.2396240234375,3009956
12,2017-01-18,1139.0,1149.0,1132.7249755859375,1147.550048828125,1030.5814208984375,3136574
13,2017-01-19,1147.5,1147.574951171875,1141.4749755859375,1145.5,1028.7403564453125,2251676
14,2017-01-20,1143.5,1150.0,1132.5,1142.675048828125,1026.2032470703125,2037246
15,2017-01-23,1132.5,1156.75,1129.9000244140625,1153.3499755859375,1038.744384765625,2318546
16,2017-01-24,1152.0,1161.5,1145.0,1159.175048828125,1043.99072265625,2282638
17,2017-01-25,1161.300048828125,1180.0,1159.0250244140625,1176.5,1059.5943603515625,4111648
18,2017-01-27,1172.5250244140625,1189.375,1172.5250244140625,1178.9000244140625,1061.755615234375,2871658
19,2017-01-30,1170.5,1175.9749755859375,1159.074951171875,1166.449951171875,1050.5426025390625,2577956
20,2017-01-31,1160.0,1166.0250244140625,1100.0250244140625,1114.9000244140625,1004.1151123046875,4666804
21,2017-02-01,1110.0,1119.9749755859375,1077.7750244140625,1083.949951171875,976.2405395507812,4864152
22,2017-02-02,1085.0250244140625,1109.5,1076.5,1103.824951171875,994.140869140625,6009482
23,2017-02-03,1104.8499755859375,1121.5,1095.5,1116.2750244140625,1005.3534545898438,2153372
24,2017-02-06,1129.0,1129.25,1107.4749755859375,1120.375,1009.046142578125,2408910
25,2017-02-07,1122.0,1126.300048828125,1113.0,1122.300048828125,1010.7796020507812,1814638
26,2017-02-08,1122.449951171875,1141.300048828125,1122.0250244140625,1135.4749755859375,1022.6459350585938,2212584
27,2017-02-09,1137.5,1164.0,1135.0999755859375,1158.6500244140625,1043.51806640625,4033202
28,2017-02-10,1155.5,1212.2249755859375,1155.5,1198.9749755859375,1079.835693359375,5782160
29,2017-02-13,1198.0,1214.5,1191.175048828125,1207.125,1087.1761474609375,3819812
30,2017-02-14,1209.824951171875,1209.824951171875,1199.0,1203.125,1083.5733642578125,2033328
31,2017-02-15,1198.5,1214.0,1187.550048828125,1206.8499755859375,1086.92822265625,1924972
32,2017-02-16,1230.0,1239.0,1217.800048828125,1223.875,1102.2615966796875,4175680
33,2017-02-17,1236.0,1237.800048828125,1201.0,1203.949951171875,1084.31640625,2723324
34,2017-02-20,1212.5,1277.5,1204.050048828125,1251.0999755859375,1126.781494140625,3973948
35,2017-02-21,1257.0,1262.949951171875,1227.574951171875,1232.675048828125,1110.187255859375,5501112
36,2017-02-22,1232.949951171875,1235.0,1200.074951171875,1205.75,1085.9376220703125,4505496
37,2017-02-23,1207.5,1246.625,1207.5,1240.9000244140625,1117.594970703125,4853352
38,2017-02-27,1239.550048828125,1251.0,1235.0250244140625,1244.925048828125,1121.2198486328125,2139892
39,2017-02-28,1244.75,1245.0,1225.0,1233.125,1110.5927734375,2354828
40,2017-03-01,1239.949951171875,1250.949951171875,1235.0,1239.7750244140625,1116.5816650390625,1130374
41,2017-03-02,1243.3499755859375,1255.0,1235.0250244140625,1250.7249755859375,1126.4432373046875,1544942
42,2017-03-03,1246.0,1249.8499755859375,1237.699951171875,1247.0250244140625,1123.1114501953125,1013970
43,2017-03-06,1240.0,1242.0,1227.2750244140625,1236.25,1113.4071044921875,1400694
44,2017-03-07,1241.449951171875,1252.5,1237.5250244140625,1249.9000244140625,1125.700439453125,1511672
45,2017-03-08,1251.0,1260.0,1246.0999755859375,1256.0999755859375,1131.284423828125,1791510
46,2017-03-09,1257.074951171875,1262.0,1252.0250244140625,1259.875,1134.684326171875,858468
47,2017-03-10,1259.800048828125,1274.7750244140625,1256.9749755859375,1271.125,1144.81640625,1171420
48,2017-03-14,1278.4000244140625,1293.574951171875,1275.5250244140625,1283.75,1156.1868896484375,3402294
49,2017-03-15,1286.0,1286.074951171875,1246.925048828125,1249.1500244140625,1125.025146484375,3022496
50,2017-03-16,1253.0,1263.5,1253.0,1260.449951171875,1135.2021484375,1571818
51,2017-03-17,1273.0,1273.0,1254.875,1262.875,1137.38623046875,2593152
52,2017-03-20,1262.9749755859375,1262.9749755859375,1233.0,1240.0,1116.784423828125,3487540
53,2017-03-21,1241.0,1246.0,1232.5,1243.3499755859375,1119.8013916015625,3373700
54,2017-03-22,1240.074951171875,1248.0,1234.9749755859375,1239.4749755859375,1116.3115234375,1888716
55,2017-03-23,1241.0,1242.5250244140625,1223.5999755859375,1230.175048828125,1107.9356689453125,2620638
56,2017-03-24,1234.9000244140625,1234.9000244140625,1211.6500244140625,1213.5999755859375,1093.0074462890625,5099814
57,2017-03-27,1213.4749755859375,1220.0,1203.0,1206.0250244140625,1086.185302734375,2181270
58,2017-03-28,1205.0,1221.699951171875,1205.0,1214.9749755859375,1094.2457275390625,1153158
