,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,178.143798828125,179.40003967285156,176.4375457763672,176.831298828125,172.17807006835938,1230474
1,2017-01-03,177.3750457763672,177.78753662109375,174.63754272460938,175.1250457763672,170.51673889160156,1843468
2,2017-01-04,175.1250457763672,179.10003662109375,174.78753662109375,178.35003662109375,173.6568603515625,3025319
3,2017-01-05,178.91253662109375,182.21253967285156,178.91253662109375,180.15003967285156,175.4095001220703,2608498
4,2017-01-06,179.4375457763672,180.0375518798828,175.8750457763672,176.23129272460938,171.5938720703125,4190860
5,2017-01-09,175.8750457763672,177.91879272460938,173.175048828125,177.0000457763672,172.34239196777344,1961124
6,2017-01-10,177.22503662109375,179.56878662109375,176.7187957763672,178.6875457763672,173.98548889160156,1764191
7,2017-01-11,179.21253967285156,180.5625457763672,178.1250457763672,178.57504272460938,173.87594604492188,2253514
8,2017-01-12,178.5000457763672,181.5937957763672,177.8437957763672,181.20004272460938,176.43186950683594,1870738
9,2017-01-13,181.9125518798828,182.41879272460938,180.1313018798828,181.74378967285156,176.9613037109375,2161394
10,2017-01-16,181.08753967285156,182.88754272460938,179.925048828125,181.7812957763672,176.997802734375,1613666
11,2017-01-17,182.0063018798828,182.88754272460938,180.1875457763672,180.90003967285156,176.1397705078125,1474471
12,2017-01-18,180.90003967285156,182.6250457763672,180.0000457763672,181.10629272460938,176.340576171875,1431810
13,2017-01-19,181.27503967285156,181.66879272460938,178.2187957763672,179.6250457763672,174.89830017089844,2392639
14,2017-01-20,178.706298828125,179.925048828125,178.1250457763672,179.21253967285156,174.49667358398438,2038610
15,2017-01-23,177.206298828125,181.612548828125,176.9062957763672,179.9062957763672,175.1721649169922,3054236
16,2017-01-24,180.99378967285156,181.1250457763672,178.5000457763672,180.5625457763672,175.81114196777344,1960583
17,2017-01-25,180.7500457763672,181.5000457763672,176.70004272460938,177.63754272460938,172.96310424804688,5453254
18,2017-01-27,176.0625457763672,177.63754272460938,174.112548828125,174.581298828125,169.9873046875,5136078
19,2017-01-30,174.0000457763672,175.5000457763672,171.5625457763672,174.6562957763672,170.06031799316406,4926966
20,2017-01-31,174.675048828125,174.675048828125,167.00628662109375,171.7500457763672,167.23052978515625,7314203
21,2017-02-01,172.8750457763672,172.8750457763672,168.7500457763672,171.0000457763672,166.5002899169922,4375377
22,2017-02-02,171.0000457763672,171.73129272460938,167.28753662109375,170.86878967285156,167.10540771484375,4085865
23,2017-02-03,171.0000457763672,172.35003662109375,170.28753662109375,171.6562957763672,167.8755645751953,2341226
24,2017-02-06,171.99378967285156,173.550048828125,170.4375457763672,172.91253662109375,169.10414123535156,3299759
25,2017-02-07,173.2500457763672,173.2500457763672,170.831298828125,171.956298828125,168.1689453125,2229884
26,2017-02-08,171.88128662109375,174.43128967285156,171.41253662109375,172.6875457763672,168.8840789794922,3503852
27,2017-02-09,171.862548828125,175.06878662109375,171.50628662109375,174.7500457763672,170.9011688232422,2637068
28,2017-02-10,175.25628662109375,177.07504272460938,174.15003967285156,175.9687957763672,172.09307861328125,2046724
29,2017-02-13,175.5000457763672,178.5000457763672,175.2187957763672,177.91879272460938,174.00010681152344,2261735
30,2017-02-14,178.93128967285156,179.13754272460938,177.07504272460938,178.76254272460938,174.82528686523438,2309530
31,2017-02-15,178.706298828125,179.737548828125,175.72503662109375,178.01254272460938,174.091796875,2820244
32,2017-02-16,177.3750457763672,180.71253967285156,177.3750457763672,180.300048828125,176.3289337158203,2833505
33,2017-02-17,180.7500457763672,181.36878967285156,177.768798828125,178.25628662109375,174.33018493652344,2105346
34,2017-02-20,178.1250457763672,179.02503967285156,177.393798828125,178.36878967285156,174.44020080566406,1527271
35,2017-02-21,178.1250457763672,180.2812957763672,177.80628967285156,178.425048828125,174.49522399902344,3414705
36,2017-02-22,178.16253662109375,179.081298828125,176.32504272460938,177.9375457763672,174.01844787597656,2779388
37,2017-02-23,177.9375457763672,183.4687957763672,176.831298828125,182.2875518798828,178.2726593017578,4346932
38,2017-02-27,180.0000457763672,184.7250518798828,179.86878967285156,183.6562957763672,179.6112518310547,3764100
39,2017-02-28,183.7500457763672,184.57504272460938,182.643798828125,183.300048828125,179.26284790039062,2700569
40,2017-03-01,183.0000457763672,185.68128967285156,182.175048828125,183.206298828125,179.17115783691406,2713151
41,2017-03-02,185.2500457763672,185.79379272460938,183.0375518798828,183.82504272460938,179.7762908935547,2711537
42,2017-03-03,184.050048828125,185.86878967285156,182.70004272460938,185.1938018798828,181.11489868164062,1973647
43,2017-03-06,184.237548828125,184.74378967285156,183.2250518798828,184.46253967285156,180.3997344970703,1571650
44,2017-03-07,185.0625457763672,187.3500518798828,184.46253967285156,185.68128967285156,181.59165954589844,4400540
