Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,180.0,184.60000610351562,180.0,181.5399932861328,181.5399932861328,1220880
2010-01-04,24.10890007019043,24.10890007019043,23.370899200439453,23.370899200439453,23.370899200439453,432605
2010-01-05,23.370899200439453,23.862899780273438,23.370899200439453,23.616899490356445,23.616899490356445,1222920
2010-01-06,23.616899490356445,23.862899780273438,23.370899200439453,23.616899490356445,23.616899490356445,395208
2010-01-07,23.616899490356445,23.862899780273438,23.616899490356445,23.862899780273438,23.862899780273438,729342
2010-01-08,23.862899780273438,23.862899780273438,23.616899490356445,23.862899780273438,23.862899780273438,156701
2010-01-11,23.862899780273438,24.10890007019043,23.616899490356445,23.862899780273438,23.862899780273438,721009
2010-01-12,23.862899780273438,24.354900360107422,23.862899780273438,24.10890007019043,24.10890007019043,595709
2010-01-13,23.862899780273438,24.10890007019043,23.616899490356445,23.616899490356445,23.616899490356445,598148
2010-01-14,23.616899490356445,23.862899780273438,23.616899490356445,23.616899490356445,23.616899490356445,153246
2010-01-15,23.616899490356445,23.862899780273438,23.616899490356445,23.616899490356445,23.616899490356445,248466
2010-01-19,23.616899490356445,23.616899490356445,23.616899490356445,23.616899490356445,23.616899490356445,205988
2010-01-20,23.862899780273438,24.10890007019043,23.616899490356445,23.616899490356445,23.616899490356445,1127396
2010-01-21,23.370899200439453,23.616899490356445,23.370899200439453,23.616899490356445,23.616899490356445,229158
2010-01-22,23.370899200439453,23.370899200439453,23.124900817871094,23.370899200439453,23.370899200439453,326512
2010-01-25,23.124900817871094,23.124900817871094,22.63290023803711,22.63290023803711,22.63290023803711,964902
2010-01-26,22.8789005279541,23.124900817871094,22.63290023803711,22.8789005279541,22.8789005279541,333219
2010-01-27,22.63290023803711,22.63290023803711,22.140899658203125,22.63290023803711,22.63290023803711,329865
2010-01-28,22.386899948120117,22.8789005279541,22.386899948120117,22.8789005279541,22.8789005279541,209037
2010-01-29,22.63290023803711,23.124900817871094,22.63290023803711,23.124900817871094,23.124900817871094,322040
2010-02-01,22.386899948120117,22.63290023803711,22.386899948120117,22.63290023803711,22.63290023803711,227837
2010-02-02,22.63290023803711,22.63290023803711,21.894800186157227,21.894800186157227,21.894800186157227,564003
2010-02-03,22.140899658203125,22.140899658203125,21.402799606323242,21.648799896240234,21.648799896240234,848036
2010-02-04,21.648799896240234,21.894800186157227,21.648799896240234,21.648799896240234,21.648799896240234,306492
2010-02-05,21.15679931640625,21.15679931640625,20.6648006439209,20.6648006439209,20.6648006439209,1367630
2010-02-08,20.418800354003906,20.91080093383789,20.418800354003906,20.6648006439209,20.6648006439209,209138
2010-02-09,21.15679931640625,21.15679931640625,20.6648006439209,20.6648006439209,20.6648006439209,324683
2010-02-10,21.15679931640625,21.15679931640625,20.6648006439209,20.6648006439209,20.6648006439209,809014
2010-02-11,20.6648006439209,21.15679931640625,20.6648006439209,21.15679931640625,21.15679931640625,1421693
2010-02-12,21.402799606323242,21.648799896240234,21.402799606323242,21.648799896240234,21.648799896240234,263913
2010-02-16,21.402799606323242,21.648799896240234,21.402799606323242,21.402799606323242,21.402799606323242,156092
2010-02-17,21.648799896240234,21.648799896240234,21.402799606323242,21.402799606323242,21.402799606323242,352629
2010-02-18,21.648799896240234,21.648799896240234,21.402799606323242,21.648799896240234,21.648799896240234,317874
2010-02-19,21.648799896240234,21.648799896240234,21.402799606323242,21.648799896240234,21.648799896240234,290029
2010-02-22,21.15679931640625,21.648799896240234,21.402799606323242,21.648799896240234,21.648799896240234,15345
2010-02-23,21.648799896240234,22.140899658203125,21.648799896240234,21.648799896240234,21.648799896240234,301411
2010-02-24,21.402799606323242,21.648799896240234,21.402799606323242,21.648799896240234,21.648799896240234,23475
2010-02-25,21.648799896240234,21.894800186157227,21.648799896240234,21.648799896240234,21.648799896240234,1351980
2010-02-26,21.648799896240234,21.894800186157227,21.648799896240234,21.894800186157227,21.894800186157227,213508
2010-03-01,22.140899658203125,22.386899948120117,22.140899658203125,22.386899948120117,22.386899948120117,691742
2010-03-02,22.63290023803711,23.124900817871094,22.386899948120117,22.386899948120117,22.386899948120117,654751
2010-03-03,22.386899948120117,22.63290023803711,22.140899658203125,22.140899658203125,22.140899658203125,138816
2010-03-04,22.140899658203125,22.386899948120117,22.140899658203125,22.140899658203125,22.140899658203125,114630
2010-03-05,22.140899658203125,22.140899658203125,22.140899658203125,22.140899658203125,22.140899658203125,60668
2010-03-08,22.386899948120117,22.386899948120117,22.140899658203125,22.386899948120117,22.386899948120117,99996
2010-03-09,22.386899948120117,22.63290023803711,22.140899658203125,22.63290023803711,22.63290023803711,132210
2010-03-10,22.63290023803711,22.63290023803711,22.140899658203125,22.386899948120117,22.386899948120117,255783
2010-03-11,22.63290023803711,22.63290023803711,22.386899948120117,22.63290023803711,22.63290023803711,276209
2010-03-12,22.63290023803711,22.8789005279541,22.386899948120117,22.63290023803711,22.63290023803711,311065
2010-03-15,22.63290023803711,22.8789005279541,22.386899948120117,22.386899948120117,22.386899948120117,814704
2010-03-16,22.63290023803711,22.63290023803711,22.386899948120117,22.386899948120117,22.386899948120117,368278
2010-03-17,22.63290023803711,22.8789005279541,22.63290023803711,22.8789005279541,22.8789005279541,463696
2010-03-18,22.8789005279541,23.370899200439453,22.8789005279541,23.370899200439453,23.370899200439453,615525
2010-03-19,23.616899490356445,24.354900360107422,23.616899490356445,24.10890007019043,24.10890007019043,3283207
2010-03-22,24.354900360107422,24.354900360107422,23.862899780273438,24.10890007019043,24.10890007019043,1606442
2010-03-23,24.10890007019043,25.093000411987305,24.10890007019043,25.093000411987305,25.093000411987305,3827698
2010-03-24,25.093000411987305,25.584999084472656,24.60099983215332,25.093000411987305,25.093000411987305,3329242
2010-03-25,25.093000411987305,25.584999084472656,24.60099983215332,25.093000411987305,25.093000411987305,1094064
2010-03-26,25.584999084472656,26.569000244140625,25.093000411987305,26.07699966430664,26.07699966430664,3688781
2010-03-29,26.07699966430664,27.5531005859375,26.07699966430664,27.06100082397461,27.06100082397461,3799041
2010-03-30,27.5531005859375,28.04509925842285,26.569000244140625,27.06100082397461,27.06100082397461,1732758
2010-03-31,27.06100082397461,27.06100082397461,26.07699966430664,26.569000244140625,26.569000244140625,994880
2010-04-01,202.83999633789062,204.8000030517578,202.25,203.17999267578125,203.17999267578125,1623495
2010-04-05,27.06100082397461,27.06100082397461,26.07699966430664,26.07699966430664,26.07699966430664,533211
2010-04-06,26.569000244140625,27.5531005859375,26.569000244140625,27.5531005859375,27.5531005859375,2465657
2010-04-07,28.04509925842285,30.505199432373047,27.5531005859375,30.013200759887695,30.013200759887695,4590575
2010-04-08,30.013200759887695,31.981199264526367,29.521099090576172,31.489200592041016,31.489200592041016,4884873
2010-04-09,202.0,203.39999389648438,200.3000030517578,201.27000427246094,201.27000427246094,1238535
